,id,car_from,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_heading,trendingText_desc,id,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,id,Acceleration,Alloy Wheel Size,BoreX Stroke,Cargo Volumn,Color,Compression Ratio,Displacement,Drive Type,Engine,Engine Type,Front Brake Type,Front Tread,Fuel Suppy System,Gear Box,Gross Weight,Ground Clearance Unladen,Height,Kerb Weight,Length,Max Power,Max Torque,Mileage,No Door Numbers,No of Cylinder,Rear Brake Type,Rear Tread,Seating Capacity,Seats,Steering Type,Super Charger,Top Speed,Torque,Turbo Charger,Turning Radius,Tyre Type,Value Configuration,Values per Cylinder,Wheel Base,Wheel Size,Width,d,id
10,10,jaipur,0,Diesel,Hatchback,"1,20,000",Manual,3,3rd Owner,Hyundai,Hyundai i20,2013,1656,Sportz 1.4 CRDi,₹ 3.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,10,2013,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",RJ14,Third Owner,1396 cc,Manual,2013.0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,,14,,,Others,,1396,FWD,1396 CC,U2 CRDI Diesel Engine,Disc,1505mm,CRDI,6 Speed,,,1505mm,1140,3995mm,88.76bhp,219.6Nm@1750-2750rpm,21.9 kmpl,5,4.0,Disc,1503mm,5,5,Power,No,,219.6Nm,No,,"Tubeless,Radial",DOHC,4.0,2525mm,14,1710mm,,10
11,11,jaipur,0,Diesel,Sedan,"1,20,000",Manual,1,1st Owner,Tata,Tata Zest,2017,3023,Quadrajet 1.3 75PS XMS,₹ 4.49 Lakh,,,,Trending Car!,High chances of sale in next 6 days,11,2017,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",RJ14,First Owner,1248 cc,Manual,2017.0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,11,15 Seconds,,,390,Others,,1248,FWD,1248 CC,Quadrajet Engine,Disc,,CRDi,5 Speed,,,1570mm,1155kg,3995mm,74bhp,190Nm@1750-3000rpm,22.95 kmpl,4,4.0,Drum,,5,5,Power,No,158 Kmph,190Nm,Yes,5.1 metres,"Tubeless,Radial",DOHC,4.0,2470mm,,1706mm,,11
12,12,jaipur,0,Petrol,Hatchback,"53,165",Automatic,1,1st Owner,Hyundai,Hyundai i10,2011,1571,Sportz AT,₹ 2.95 Lakh,,,,Trending Car!,High chances of sale in next 6 days,12,Oct 2011,Comprehensive,Petrol,5 Seats,"53,165 Kms",HR26,First Owner,1197 cc,Automatic,2011.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,12,,13,71 x 75.6 mm,,Grey,10.5:1,1197,FWD,1197 CC,DOHC Kappa2 Engine,Ventilated Disc,1400mm,MPFI,4-Speed,,,1550mm,990,3585mm,78.9bhp,111.8Nm@4000rpm,16.95 kmpl,4,4.0,Drum,1385mm,5,5,Power,No,,111.8Nm,No,,"Tubeless,Radial",DOHC ,4.0,2380mm,13,1595mm,,12
13,13,jaipur,0,Diesel,Sedan,"13,500",Automatic,1,1st Owner,BMW,BMW 5 Series,2020,250,520d Luxury Line,₹ 58.90 Lakh,,,,Trending Car!,High chances of sale in next 6 days,13,Oct 2020,Comprehensive,Diesel,5 Seats,"13,500 Kms",RJ45,First Owner,1995 cc,Automatic,2020.0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,13,7.5,R18,,520-litres,Black,,1995,RWD,1995 CC,TwinPower Turbo Inline 4 Cylinder Engine,Ventilated Disc,1605mm,CRDi,8-Speed Steptronic,,,1466mm,1660,4936mm,187.74bhp,400Nm@1750-2500rpm,20.37 kmpl,4,4.0,Ventilated Disc,1630mm,5,5,Power,No,235kmph,400Nm,Twin,5.6,"Tubeless, Runflat",,4.0,2975mm,R18,2126mm,,13
14,14,jaipur,0,Diesel,Sedan,"44,210",Automatic,1,1st Owner,BMW,BMW 7 Series,2020,5729,730Ld DPE Signature,₹ 1.05 Crore,,,,Trending Car!,High chances of sale in next 6 days,14,Nov 2020,Comprehensive,Diesel,5 Seats,"44,210 Kms",HP38,First Owner,2993 cc,Automatic,2020.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,14,6.35 Seconds,19,,515,Black,,2993,AWD,2993 CC,TwinPower Turbo Inline 6 Cylinder Engine,Disc,1618mm,CRDi,8 Speed,,,1479mm,"1,965",5238mm,261.49bhp,620Nm@2000-2500rpm,16.77 kmpl,4,6.0,Disc,1650mm,5,5,Power,No,250 kmph,620Nm,Yes,6.25m,Run-Flat,DOHC,4.0,3210mm,19,1902mm,,14
15,15,jaipur,0,Diesel,Sedan,"63,255",Automatic,1,1st Owner,Skoda,Skoda Superb,2017,3197,LK 2.0 TDI AT,₹ 19.90 Lakh,,,,Trending Car!,High chances of sale in next 6 days,15,Aug 2017,Comprehensive,Diesel,5 Seats,"63,255 Kms",RJ45,First Owner,1984 cc,Automatic,2017.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,15,,17,,625,Brown,,1984,FWD,1984 CC,Diesel Engine,Disc,,Direct Injection,6 Speed,2060kg,110mm,1483mm,1565kg,4861mm,174.5bhp,350Nm@1500-3500rpm,18.19 kmpl,5,4.0,Disc,,5,5,Power,No,,350Nm,Yes,5.5 metres,"Tubeless,Radial",DOHC,4.0,2841mm,17,1864mm,,15
16,16,jaipur,0,Diesel,Sedan,"79,215",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2015,4221,LDI Optional,₹ 4.75 Lakh,,,,Trending Car!,High chances of sale in next 6 days,16,Jun 2015,Third Party insurance,Diesel,5 Seats,"79,215 Kms",DL12,First Owner,1248 cc,Manual,2015.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,13.8 Seconds,,69.6 X 82 mm,320-liters,Grey,17.6:1,1248,FWD,1248 CC,DDiS Diesel Engine,Ventilated Disc,1485mm,CRDI,5 Speed,1505kg,,1555mm,1045kg,3995mm,74bhp,190Nm@2000rpm,26.59 kmpl,4,4.0,Drum,1495mm,5,5,Power,No,169 Kmph,190Nm,Yes,4.8 metres,"Tubeless,Radial",DOHC,4.0,2430mm,,1695mm,,16
17,17,jaipur,0,Petrol,SUV,200,Automatic,1,1st Owner,Hyundai,Hyundai Creta,2023,11052,SX Opt Adventure Edition IVT DT,₹ 20 Lakh,,,,Trending Car!,High chances of sale in next 6 days,17,2023,Third Party insurance,Petrol,5 Seats,200 Kms,First Owner,1497 cc,Automatic,2023,,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,17,,17,,,Black,,1497,,1497 CC,1.5 L MPi Petrol,Disc,,MPi,6-speed IVT,,,1635mm,1490,4300mm,113.18bhp,143.8Nm@4500rpm,,5,4.0,Disc,,5,5,Power,,,143.8Nm,No,,"Tubeless, Radial",DOHC,4.0,2610mm,17,1790mm,,17
18,18,jaipur,0,Petrol,SUV,"40,000",Manual,1,1st Owner,Mahindra,Mahindra XUV300,2019,6794,W8 BSIV,₹ 9 Lakh,,,,Trending Car!,High chances of sale in next 6 days,18,2019,Third Party insurance,Petrol,5 Seats,"40,000 Kms",First Owner,1197 cc,Manual,2019,,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,18,,17,,259 Litres,Others,,1197,FWD,1197 CC,1.2 Petrol Engine,Disc,,MPFI,6 Speed,,,1627 mm,1435,3995 mm,110bhp,200Nm@2000-3500rpm,17 kmpl,5,3.0,Disc,,5,5,Power,,175 kmph,200Nm,Yes,5.3 m,"Tubeless,Radial",DOHC,4.0,2600 mm,17,1821 mm,,18
19,19,jaipur,0,Petrol,SUV,"40,000",Automatic,1,1st Owner,Tata,Tata Nexon,2021,7990,XMA AMT S BSVI,₹ 9.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,19,2021,Third Party insurance,Petrol,5 Seats,"40,000 Kms",RJ19,First Owner,1199 cc,Automatic,2021.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,19,,,,350,Others,,1199,,1199 CC,1.2l Turbocharged Revotron Engine,Disc,,,6 Speed,,,1606,1355,3993,118.35bhp,170Nm@1750-4000rpm,17.05 kmpl,5,3.0,Drum,,5,5,Electric,,,170Nm,NO,5.1,"Tubeless,Radial",,4.0,2498,,1811,,19
20,20,jaipur,0,Diesel,SUV,"60,000",Manual,1,1st Owner,Tata,Tata Harrier,2020,7510,XZ Plus Dark Edition BSVI,₹ 19 Lakh,,,,Trending Car!,High chances of sale in next 6 days,20,2020,Third Party insurance,Diesel,5 Seats,"60,000 Kms",RJ45,First Owner,1956 cc,Manual,2020.0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,20,,18,,425,Others,,1956,,1956 CC,Kryotec 2.0 L Turbocharged Engine,Disc,,,6-Speed,,,1706mm,1660,4598mm,167.67bhp,350Nm@1750-2500rpm,16.35 kmpl,5,4.0,Disc,,5,5,Power,,,350Nm,Yes,,"Tubeless, Radial",,4.0,2741mm,18,1894mm,,20
21,21,jaipur,0,Petrol,Sedan,"92,721",Manual,1,1st Owner,Volkswagen,Volkswagen Ameo,2017,1885,1.2 MPI Highline,₹ 4.36 Lakh,,,,Trending Car!,High chances of sale in next 6 days,21,May 2018,Third Party,Petrol,5 Seats,"92,721 Kms",RJ45,First Owner,1198 cc,Manual,2017.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,21,,15,76.5 X 86.9 mm,330,White,10.5:1,1198,FWD,1198 CC,MPI Petrol Engine,Disc,1460mm,MPFI,5 Speed,,,1483mm,1069kg,3995mm,73.75bhp,110Nm@3750rpm,17 kmpl,4,3.0,Drum,1456mm,5,5,Power,No,,110Nm,No,,"Tubeless,Radial",DOHC,4.0,2470mm,15,1682mm,,21
22,22,jaipur,0,Diesel,SUV,"90,000",Manual,1,1st Owner,Hyundai,Hyundai Creta,2016,1442,1.6 CRDi SX,₹ 10 Lakh,,,,Trending Car!,High chances of sale in next 6 days,22,2016,Third Party insurance,Diesel,5 Seats,"90,000 Kms",First Owner,1582 cc,Manual,2016,,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,22,10.5 Seconds,16,,400-litres,Others,,1582,FWD,1582 CC,U2 CRDI VGT Engine,Disc,,CRDi,6 Speed,,,1630mm,1280,4270mm,126.2bhp,259.9Nm@1900-2750rpm,19.67 kmpl,5,4.0,Drum,,5,5,Power,No,190 Kmph,259.9Nm,Yes,5.3 metres,Tubeless,DOHC,4.0,2590mm,16,1780mm,,22
23,23,jaipur,0,Petrol,Hatchback,"34,644",Manual,1,1st Owner,Volkswagen,Volkswagen Polo,2012,1960,Petrol Trendline 1.2L,₹ 2.52 Lakh,,,,Trending Car!,High chances of sale in next 6 days,23,Dec 2012,Third Party insurance,Petrol,5 Seats,"34,644 Kms",RJ01,First Owner,1198 cc,Manual,2012.0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,23,14.2 Seconds,14,,,Red,,1198,FWD,1198 CC,In-Line Petrol Engine ,Disc,,MPFI ,5 Speed,,,1453mm,1020kg,3970mm,73.9bhp,110Nm@3750rpm,16.47 kmpl,5,3.0,Drum,,5,5,Power,No,162.9km/hr,110Nm,No,4.97 metres,"Tubeless,Radial",,4.0,2456mm,14,1682mm,,23
24,24,jaipur,0,Petrol,Hatchback,"23,000",Manual,2,2nd Owner,Maruti,Maruti Baleno,2021,6777,Delta,₹ 6.85 Lakh,,,,Trending Car!,High chances of sale in next 6 days,24,Apr 2021,Comprehensive,Petrol,5 Seats,"23,000 Kms",RJ14,Second Owner,1197 cc,Manual,2021.0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,24,12.36 seconds,,,339-litres,Grey,,1197,FWD,1197 CC,1.2L VVT Engine,Disc,1515mm,MPFI,5 Speed,1340kg,,1510mm,865-890,3995mm,81.80bhp,113Nm@4200rpm,21.01 kmpl,5,4.0,Drum,1525mm,5,5,Electric,No,,113Nm,No,4.9,"Tubeless,Radial",DOHC,4.0,2520mm,,1745mm,,24
25,25,jaipur,0,Petrol,Sedan,"1,00,000",Manual,1,1st Owner,Honda,Honda City,2015,1275,i VTEC SV,₹ 5.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,25,2015,Third Party insurance,Petrol,5 Seats,"1,00,000 Kms",RJ14,First Owner,1497 cc,Manual,2015.0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,25,10 Seconds,,73.0 X 89.4 mm,510-litres,Others,10.3:1,1497,FWD,1497 CC,i VTEC Engine,Disc,1480mm,PGM-Fi,5 Speed ,,,1495mm,1042kg,4440mm,117.3bhp,145Nm@4600rpm,17.4 kmpl,4,4.0,Drum,1465mm,5,5,Power,No,195 Kmph,145Nm,No,5.3 metres,"Tubeless,Radial",SOHC,4.0,2600mm,,1695mm,,25
26,26,jaipur,0,Diesel,Sedan,"95,000",Automatic,2,2nd Owner,Honda,Honda Amaze,2018,6422,V CVT Diesel BSIV,₹ 6.99 Lakh,,,,Trending Car!,High chances of sale in next 6 days,26,Jul 2018,Comprehensive,Diesel,5 Seats,"95,000 Kms",RJ27,Second Owner,1498 cc,Automatic,2018.0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,26,11.27 Seconds,,,420,White,,1498,FWD,1498 CC,i-DTEC Diesel Engine,Disc,,CRDi,5 Speed,,,1501mm,1039kg,3995mm,78.9bhp,160Nm@1750rpm,23.8 kmpl,4,4.0,Drum,,5,5,Power,No,140 Kmph,160Nm,Yes,4.9 metres,"Tubeless,Radial",DOHC,4.0,2470mm,,1695mm,,26
